"ID","Gender","Country","App","Mean","Stddev"
"khater_zaid","m","EGY","PH",NA,0.4
"khater_zaid","m","EGY","SR",13.166,0.4
"khater_zaid","m","EGY","UB",NA,NA
"khater_zaid","m","EGY","VT",NA,0.4
"khosronezhad_","m","IRI","BB",NA,NA
"khosronezhad_","m","IRI","FX",NA,0.4
"khosronezhad_","m","IRI","HB",NA,0.4
"khosronezhad_","m","IRI","PB",NA,0.4
"khosronezhad_","m","IRI","PH",NA,0.4
"khosronezhad_","m","IRI","SR",13.333,0.753775828744859
"khosronezhad_","m","IRI","UB",NA,NA
"khosronezhad_","m","IRI","VT",NA,0.4
"kickinger_selina","w","AUT","BB",11.9745,0.239505741058539
"kickinger_selina","w","AUT","FX",11.81625,0.280931041360687
"kickinger_selina","w","AUT","HB",NA,NA
"kickinger_selina","w","AUT","PB",NA,NA
"kickinger_selina","w","AUT","PH",NA,NA
"kickinger_selina","w","AUT","SR",NA,NA
"kickinger_selina","w","AUT","UB",12.5415,0.142673286450781
"kickinger_selina","w","AUT","VT",12.97475,0.303476934873147
"kilicer_mert_efe","m","TUR","BB",NA,NA
"kilicer_mert_efe","m","TUR","FX",12.6,0.4
"kilicer_mert_efe","m","TUR","HB",12.9032,0.673796111594598
"kilicer_mert_efe","m","TUR","PB",13.3665,0.0940452018978102
"kilicer_mert_efe","m","TUR","PH",12.9776666666667,0.134522612721182
"kilicer_mert_efe","m","TUR","SR",NA,0.4
"kilicer_mert_efe","m","TUR","UB",NA,NA
"kilicer_mert_efe","m","TUR","VT",NA,0.4
"kim_hansol","m","KOR","BB",NA,NA
"kim_hansol","m","KOR","FX",14.266,0.4
"kim_hansol","m","KOR","HB",NA,0.4
"kim_hansol","m","KOR","PB",NA,0.4
"kim_hansol","m","KOR","PH",NA,0.4
"kim_hansol","m","KOR","SR",NA,0.4
"kim_hansol","m","KOR","UB",NA,NA
"kim_hansol","m","KOR","VT",13.922,0.924473904445117
"kim_jaeho","m","KOR","BB",NA,NA
"kim_jaeho","m","KOR","FX",13.6,0.282842712474619
"kim_jaeho","m","KOR","HB",13.3995,0.188797510576808
"kim_jaeho","m","KOR","PB",13.8495,0.118086832458153
"kim_jaeho","m","KOR","PH",11.283,0.8725697679842
"kim_jaeho","m","KOR","SR",11.766,0.4
"kim_jaeho","m","KOR","UB",NA,NA
"kim_jaeho","m","KOR","VT",14.449,0.237117411141963
"kim_seohyeon","w","KOR","BB",10.033,0.4
"kim_seohyeon","w","KOR","FX",11.666,0.4
"kim_seohyeon","w","KOR","HB",NA,NA
"kim_seohyeon","w","KOR","PB",NA,NA
"kim_seohyeon","w","KOR","PH",NA,NA
"kim_seohyeon","w","KOR","SR",NA,NA
"kim_seohyeon","w","KOR","UB",NA,0.4
"kim_seohyeon","w","KOR","VT",12.742,0.363499656120883
"kim_subeen","w","KOR","BB",NA,0.4
"kim_subeen","w","KOR","FX",NA,0.4
"kim_subeen","w","KOR","HB",NA,NA
"kim_subeen","w","KOR","PB",NA,NA
"kim_subeen","w","KOR","PH",NA,NA
"kim_subeen","w","KOR","SR",NA,NA
"kim_subeen","w","KOR","UB",10.5,0.4
"kim_subeen","w","KOR","VT",NA,0.4
"king_sara","w","SLO","BB",10.9553333333333,0.719650146483229
"king_sara","w","SLO","FX",11.4773333333333,0.252161324023597
"king_sara","w","SLO","HB",NA,NA
"king_sara","w","SLO","PB",NA,NA
"king_sara","w","SLO","PH",NA,NA
"king_sara","w","SLO","SR",NA,NA
"king_sara","w","SLO","UB",10.711,0.342290812029771
"king_sara","w","SLO","VT",12.03,0.4
"kinsella_alice","m","GBR","BB",NA,NA
"kinsella_alice","m","GBR","FX",NA,0.4
"kinsella_alice","m","GBR","HB",NA,0.4
"kinsella_alice","m","GBR","PB",NA,0.4
"kinsella_alice","m","GBR","PH",NA,0.4
"kinsella_alice","m","GBR","SR",NA,0.4
"kinsella_alice","m","GBR","UB",NA,NA
"kinsella_alice","m","GBR","VT",13.9,0.4
"kinsella_alice","w","GBR","BB",12.8359166666667,0.870939874590385
"kinsella_alice","w","GBR","FX",13.2461428571429,0.537619375959045
"kinsella_alice","w","GBR","HB",NA,NA
"kinsella_alice","w","GBR","PB",NA,NA
"kinsella_alice","w","GBR","PH",NA,NA
"kinsella_alice","w","GBR","SR",NA,NA
"kinsella_alice","w","GBR","UB",13.4702307692308,0.779136718195867
"kinsella_alice","w","GBR","VT",13.833,0.3226670110191
"kiosi_christina","w","GRE","BB",11.466,0.565685424949237
"kiosi_christina","w","GRE","FX",11.7553333333333,0.0508461732417829
"kiosi_christina","w","GRE","HB",NA,NA
"kiosi_christina","w","GRE","PB",NA,NA
"kiosi_christina","w","GRE","PH",NA,NA
"kiosi_christina","w","GRE","SR",NA,NA
"kiosi_christina","w","GRE","UB",NA,0.4
"kiosi_christina","w","GRE","VT",12.09975,0.700010654680817
"kirmes_oskar","m","FIN","BB",NA,NA
"kirmes_oskar","m","FIN","FX",12.59975,0.85319883380136
"kirmes_oskar","m","FIN","HB",12.7995,0.38011708722445
"kirmes_oskar","m","FIN","PB",13.18325,0.129056512169411
"kirmes_oskar","m","FIN","PH",12.93325,0.365087546578442
"kirmes_oskar","m","FIN","SR",13.0443333333333,0.298657551944252
"kirmes_oskar","m","FIN","UB",NA,NA
"kirmes_oskar","m","FIN","VT",12.8996666666667,0.497516163891519
"kirmes_robert","m","FIN","BB",NA,NA
"kirmes_robert","m","FIN","FX",12.7462,1.11075501349307
"kirmes_robert","m","FIN","HB",11.853,1.83084379453846
"kirmes_robert","m","FIN","PB",12.4596,0.692193831235153
"kirmes_robert","m","FIN","PH",11.64975,1.10808314218744
"kirmes_robert","m","FIN","SR",12.408,0.901050867968433
"kirmes_robert","m","FIN","UB",NA,NA
"kirmes_robert","m","FIN","VT",13.5666666666667,0.493288286231625
"kiss_balazs","m","HUN","BB",NA,NA
"kiss_balazs","m","HUN","FX",NA,0.4
"kiss_balazs","m","HUN","HB",12.2386666666667,0.933051624152347
"kiss_balazs","m","HUN","PB",12.533,0.4
"kiss_balazs","m","HUN","PH",12.62875,0.914985382396899
"kiss_balazs","m","HUN","SR",13.3303333333333,0.143172157442244
"kiss_balazs","m","HUN","UB",NA,NA
"kiss_balazs","m","HUN","VT",NA,0.4
"kitazono_takeru","m","JPN","BB",NA,NA
"kitazono_takeru","m","JPN","FX",12.633,0.4
"kitazono_takeru","m","JPN","HB",13.4995,0.330218866814118
"kitazono_takeru","m","JPN","PB",10.033,0.4
"kitazono_takeru","m","JPN","PH",12.8,0.4
"kitazono_takeru","m","JPN","SR",11.766,0.4
"kitazono_takeru","m","JPN","UB",NA,NA
"kitazono_takeru","m","JPN","VT",NA,0.4
"klessing_nick","m","GER","BB",NA,NA
"klessing_nick","m","GER","FX",12.266,0.4
"klessing_nick","m","GER","HB",NA,0.4
"klessing_nick","m","GER","PB",NA,0.4
"klessing_nick","m","GER","PH",NA,0.4
"klessing_nick","m","GER","SR",13.266,0.4
"klessing_nick","m","GER","UB",NA,NA
"klessing_nick","m","GER","VT",14.133,0.188090403795622
"kochan_lucas","m","GER","BB",NA,NA
"kochan_lucas","m","GER","FX",13.454,0.772401881578927
"kochan_lucas","m","GER","HB",13.0332,1.09003059590087
"kochan_lucas","m","GER","PB",13.3776666666667,0.937014585443222
"kochan_lucas","m","GER","PH",11.6165,0.730441304965703
"kochan_lucas","m","GER","SR",13.05,0.4
"kochan_lucas","m","GER","UB",NA,NA
"kochan_lucas","m","GER","VT",11.1032,6.24865595148269
"koenig_anna_lena","w","GER","BB",11.8165,0.164755880016466
"koenig_anna_lena","w","GER","FX",12.87475,0.208242446841816
"koenig_anna_lena","w","GER","HB",NA,NA
"koenig_anna_lena","w","GER","PB",NA,NA
"koenig_anna_lena","w","GER","PH",NA,NA
"koenig_anna_lena","w","GER","SR",NA,NA
"koenig_anna_lena","w","GER","UB",12.066,0.4
"koenig_anna_lena","w","GER","VT",13.083,0.117379725676967
"kokko_saara","w","FIN","BB",9.733,0.4
"kokko_saara","w","FIN","FX",11.966,0.4
"kokko_saara","w","FIN","HB",NA,NA
"kokko_saara","w","FIN","PB",NA,NA
"kokko_saara","w","FIN","PH",NA,NA
"kokko_saara","w","FIN","SR",NA,NA
"kokko_saara","w","FIN","UB",9.966,0.4
"kokko_saara","w","FIN","VT",11.966,0.4
"kokko_saara_katariina","w","FIN","BB",NA,0.4
"kokko_saara_katariina","w","FIN","FX",10.366,0.4
"kokko_saara_katariina","w","FIN","HB",NA,NA
"kokko_saara_katariina","w","FIN","PB",NA,NA
"kokko_saara_katariina","w","FIN","PH",NA,NA
"kokko_saara_katariina","w","FIN","SR",NA,NA
"kokko_saara_katariina","w","FIN","UB",NA,0.4
"kokko_saara_katariina","w","FIN","VT",NA,0.4
"kokufugata_azuki","w","JPN","BB",NA,0.4
"kokufugata_azuki","w","JPN","FX",13.5995,0.0473761543394976
"kokufugata_azuki","w","JPN","HB",NA,NA
"kokufugata_azuki","w","JPN","PB",NA,NA
"kokufugata_azuki","w","JPN","PH",NA,NA
"kokufugata_azuki","w","JPN","SR",NA,NA
"kokufugata_azuki","w","JPN","UB",12.5665,0.23546655813512
"kokufugata_azuki","w","JPN","VT",NA,0.4
"kolodii_pantely","m","UKR","BB",NA,NA
"kolodii_pantely","m","UKR","FX",12.6773333333333,0.0835783065952724
"kolodii_pantely","m","UKR","HB",12.1862,0.996973770968926
"kolodii_pantely","m","UKR","PB",12.4994,0.736259329312709
"kolodii_pantely","m","UKR","PH",12.8998,0.829162951415462
"kolodii_pantely","m","UKR","SR",13.3864,0.335347282678717
"kolodii_pantely","m","UKR","UB",NA,NA
"kolodii_pantely","m","UKR","VT",13.2495,0.118086832458153
"konig_anna_lena","w","GER","BB",10.9,0.4
"konig_anna_lena","w","GER","FX",12.35,0.4
"konig_anna_lena","w","GER","HB",NA,NA
"konig_anna_lena","w","GER","PB",NA,NA
"konig_anna_lena","w","GER","PH",NA,NA
"konig_anna_lena","w","GER","SR",NA,NA
"konig_anna_lena","w","GER","UB",10.4,0.4
"konig_anna_lena","w","GER","VT",6.575,9.2984541726031
"konstantinidis_konstantinos","m","GRE","BB",NA,NA
"konstantinidis_konstantinos","m","GRE","FX",NA,0.4
"konstantinidis_konstantinos","m","GRE","HB",NA,0.4
"konstantinidis_konstantinos","m","GRE","PB",NA,0.4
"konstantinidis_konstantinos","m","GRE","PH",NA,0.4
"konstantinidis_konstantinos","m","GRE","SR",13.4932,0.536643922913509
"konstantinidis_konstantinos","m","GRE","UB",NA,NA
"konstantinidis_konstantinos","m","GRE","VT",NA,0.4
"korent_tijana","w","CRO","BB",NA,0.4
"korent_tijana","w","CRO","FX",NA,0.4
"korent_tijana","w","CRO","HB",NA,NA
"korent_tijana","w","CRO","PB",NA,NA
"korent_tijana","w","CRO","PH",NA,NA
"korent_tijana","w","CRO","SR",NA,NA
"korent_tijana","w","CRO","UB",NA,0.4
"korent_tijana","w","CRO","VT",12.983,0.206810165234798
"kosak_mehmet","m","TUR","BB",NA,NA
"kosak_mehmet","m","TUR","FX",NA,0.4
"kosak_mehmet","m","TUR","HB",NA,0.4
"kosak_mehmet","m","TUR","PB",NA,0.4
"kosak_mehmet","m","TUR","PH",NA,0.4
"kosak_mehmet","m","TUR","SR",14.133,0.4
"kosak_mehmet","m","TUR","UB",NA,NA
"kosak_mehmet","m","TUR","VT",13.8495,0.118086832458153
"kosak_mehmet_ayberk","m","TUR","BB",NA,NA
"kosak_mehmet_ayberk","m","TUR","FX",12.9915,0.496524492274622
"kosak_mehmet_ayberk","m","TUR","HB",12.0773333333333,0.183807870705618
"kosak_mehmet_ayberk","m","TUR","PB",12.4663333333333,0.466714402320449
"kosak_mehmet_ayberk","m","TUR","PH",11.7746666666667,0.834402700538935
"kosak_mehmet_ayberk","m","TUR","SR",14.1159090909091,0.409287296295757
"kosak_mehmet_ayberk","m","TUR","UB",NA,NA
"kosak_mehmet_ayberk","m","TUR","VT",11.812,4.78070980982053
"koski_elias","m","FIN","BB",NA,NA
"koski_elias","m","FIN","FX",13.2415,0.330185301510127
"koski_elias","m","FIN","HB",13.04975,0.147585850721989
"koski_elias","m","FIN","PB",13.0796,0.581551631413755
"koski_elias","m","FIN","PH",13.213,0.673902441010567
"koski_elias","m","FIN","SR",13.0495,0.337188868934509
"koski_elias","m","FIN","UB",NA,NA
"koski_elias","m","FIN","VT",13.7665,0.0903493220782542
"koti_shante","w","RSA","BB",10.5996666666667,1.39822113177184
"koti_shante","w","RSA","FX",11.8415,0.129400540957138
"koti_shante","w","RSA","HB",NA,NA
"koti_shante","w","RSA","PB",NA,NA
"koti_shante","w","RSA","PH",NA,NA
"koti_shante","w","RSA","SR",NA,NA
"koti_shante","w","RSA","UB",NA,0.4
"koti_shante","w","RSA","VT",NA,0.4
"koudinov_mikhail","m","NZL","BB",NA,NA
"koudinov_mikhail","m","NZL","FX",13.0415,0.412243253431757
"koudinov_mikhail","m","NZL","HB",12.73,0.894147638815873
"koudinov_mikhail","m","NZL","PB",13.8898,0.480006458289886
"koudinov_mikhail","m","NZL","PH",11.875,0.459619407771255
"koudinov_mikhail","m","NZL","SR",13.025,0.176776695296637
"koudinov_mikhail","m","NZL","UB",NA,NA
"koudinov_mikhail","m","NZL","VT",13.8665,0.0473761543394988
"kovacs_zsofia","w","HUN","BB",12.9442222222222,0.772021174867921
"kovacs_zsofia","w","HUN","FX",12.849625,0.413872629647611
"kovacs_zsofia","w","HUN","HB",NA,NA
"kovacs_zsofia","w","HUN","PB",NA,NA
"kovacs_zsofia","w","HUN","PH",NA,NA
"kovacs_zsofia","w","HUN","SR",NA,NA
"kovacs_zsofia","w","HUN","UB",14.0033333333333,0.364198434922502
"kovacs_zsofia","w","HUN","VT",12.613,4.44928071590104
"kovtun_illia","m","UKR","BB",NA,NA
"kovtun_illia","m","UKR","FX",13.5592857142857,0.972958962576091
"kovtun_illia","m","UKR","HB",13.6764,0.470890160076788
"kovtun_illia","m","UKR","PB",15.0437058823529,0.244938707819396
"kovtun_illia","m","UKR","PH",14.0896666666667,0.486102967732244
"kovtun_illia","m","UKR","SR",13.0754545454545,0.603868754554558
"kovtun_illia","m","UKR","UB",NA,NA
"kovtun_illia","m","UKR","VT",13.9875263157895,0.572632068068247
"kozlovska_marharyta","w","UKR","BB",10.5,0.4
"kozlovska_marharyta","w","UKR","FX",11.633,0.4
"kozlovska_marharyta","w","UKR","HB",NA,NA
"kozlovska_marharyta","w","UKR","PB",NA,NA
"kozlovska_marharyta","w","UKR","PH",NA,NA
"kozlovska_marharyta","w","UKR","SR",NA,NA
"kozlovska_marharyta","w","UKR","UB",11.1495,0.400929544932773
"kozlovska_marharyta","w","UKR","VT",11.7665,0.613061579288736
"kranitis_nikolaos","m","GRE","BB",NA,NA
"kranitis_nikolaos","m","GRE","FX",11.8,0.4
"kranitis_nikolaos","m","GRE","HB",12.233,0.4
"kranitis_nikolaos","m","GRE","PB",10.866,0.4
"kranitis_nikolaos","m","GRE","PH",10.8,0.4
"kranitis_nikolaos","m","GRE","SR",12.8,0.4
"kranitis_nikolaos","m","GRE","UB",NA,NA
"kranitis_nikolaos","m","GRE","VT",13.9,0.4
"kranzlmueller_severin","m","AUT","BB",NA,NA
"kranzlmueller_severin","m","AUT","FX",12.266,0.42426406871193
"kranzlmueller_severin","m","AUT","HB",12.7165,0.023334523779157
"kranzlmueller_severin","m","AUT","PB",12.1995,0.23546655813512
"kranzlmueller_severin","m","AUT","PH",10.716,1.62634559672906
"kranzlmueller_severin","m","AUT","SR",12.783,0.306884343034961
"kranzlmueller_severin","m","AUT","UB",NA,NA
"kranzlmueller_severin","m","AUT","VT",13.283,0.117379725676967
"kratter_moreno","m","SUI","BB",NA,NA
"kratter_moreno","m","SUI","FX",13.673,0.863043741649286
"kratter_moreno","m","SUI","HB",13.1996,0.602264310747367
"kratter_moreno","m","SUI","PB",13.833,0.4
"kratter_moreno","m","SUI","PH",NA,0.4
"kratter_moreno","m","SUI","SR",12.8333333333333,0.208166599946614
"kratter_moreno","m","SUI","UB",NA,NA
"kratter_moreno","m","SUI","VT",11.4246666666667,5.6174712697678
"kristinsdottir_margret","w","ISL","BB",10,0.4
"kristinsdottir_margret","w","ISL","FX",12.1,0.4
"kristinsdottir_margret","w","ISL","HB",NA,NA
"kristinsdottir_margret","w","ISL","PB",NA,NA
"kristinsdottir_margret","w","ISL","PH",NA,NA
"kristinsdottir_margret","w","ISL","SR",NA,NA
"kristinsdottir_margret","w","ISL","UB",11.366,0.4
"kristinsdottir_margret","w","ISL","VT",11.866,0.4
"kristinsdottir_margret_lea","w","ISL","BB",NA,0.4
"kristinsdottir_margret_lea","w","ISL","FX",11.933,0.4
"kristinsdottir_margret_lea","w","ISL","HB",NA,NA
"kristinsdottir_margret_lea","w","ISL","PB",NA,NA
"kristinsdottir_margret_lea","w","ISL","PH",NA,NA
"kristinsdottir_margret_lea","w","ISL","SR",NA,NA
"kristinsdottir_margret_lea","w","ISL","UB",NA,0.4
"kristinsdottir_margret_lea","w","ISL","VT",11.333,0.4
"kritski_veronika","w","GBR","BB",10.65,0.636396103067893
"kritski_veronika","w","GBR","FX",11.725,0.0353553390593279
"kritski_veronika","w","GBR","HB",NA,NA
"kritski_veronika","w","GBR","PB",NA,NA
"kritski_veronika","w","GBR","PH",NA,NA
"kritski_veronika","w","GBR","SR",NA,NA
"kritski_veronika","w","GBR","UB",11.55,0.212132034355964
"kritski_veronika","w","GBR","VT",12.7166666666667,0.499666555481419
"kroell_carina","w","AUT","BB",12.033,0.4
"kroell_carina","w","AUT","FX",11.7,0.4
"kroell_carina","w","AUT","HB",NA,NA
"kroell_carina","w","AUT","PB",NA,NA
"kroell_carina","w","AUT","PH",NA,NA
"kroell_carina","w","AUT","SR",NA,NA
"kroell_carina","w","AUT","UB",11.8,0.4
"kroell_carina","w","AUT","VT",12.566,0.4
"krupa_ilona","w","UKR","BB",10.833,0.4
"krupa_ilona","w","UKR","FX",11.733,0.4
"krupa_ilona","w","UKR","HB",NA,NA
"krupa_ilona","w","UKR","PB",NA,NA
"krupa_ilona","w","UKR","PH",NA,NA
"krupa_ilona","w","UKR","SR",NA,NA
"krupa_ilona","w","UKR","UB",12.5,0.4
"krupa_ilona","w","UKR","VT",12.133,0.4
"kuavita_noah","m","BEL","BB",NA,NA
"kuavita_noah","m","BEL","FX",13.1,0.4
"kuavita_noah","m","BEL","HB",13.2196,0.611299272042754
"kuavita_noah","m","BEL","PB",13.8886666666667,0.101908455651792
"kuavita_noah","m","BEL","PH",12.0995,1.6030110729499
"kuavita_noah","m","BEL","SR",11.9995,0.376887914372429
"kuavita_noah","m","BEL","UB",NA,NA
"kuavita_noah","m","BEL","VT",14.411,0.101798821211249
"kukuljan_frleta_nika","w","CRO","BB",10.666,0.953939201416945
"kukuljan_frleta_nika","w","CRO","FX",10.455,1.53530550705715
"kukuljan_frleta_nika","w","CRO","HB",NA,NA
"kukuljan_frleta_nika","w","CRO","PB",NA,NA
"kukuljan_frleta_nika","w","CRO","PH",NA,NA
"kukuljan_frleta_nika","w","CRO","SR",NA,NA
"kukuljan_frleta_nika","w","CRO","UB",10.433,0.377595021153616
"kukuljan_frleta_nika","w","CRO","VT",11.7216666666667,0.0964174949546674
"kulczynska_emilia","w","POL","BB",11.75,0.636396103067892
"kulczynska_emilia","w","POL","FX",10.7495,1.15470537367763
"kulczynska_emilia","w","POL","HB",NA,NA
"kulczynska_emilia","w","POL","PB",NA,NA
"kulczynska_emilia","w","POL","PH",NA,NA
"kulczynska_emilia","w","POL","SR",NA,NA
"kulczynska_emilia","w","POL","UB",11.433,0.565685424949239
"kulczynska_emilia","w","POL","VT",11.7996666666667,0.384736706506324
"kumar_gaurav","m","IND","BB",NA,NA
"kumar_gaurav","m","IND","FX",12.8,0.4
"kumar_gaurav","m","IND","HB",11.9,0.4
"kumar_gaurav","m","IND","PB",13.5,0.4
"kumar_gaurav","m","IND","PH",11.7,0.4
"kumar_gaurav","m","IND","SR",12.3,0.4
"kumar_gaurav","m","IND","UB",NA,NA
"kumar_gaurav","m","IND","VT",12.566,0.4
"kumarasinghege_hansha_gayashan","m","SRI","BB",NA,NA
"kumarasinghege_hansha_gayashan","m","SRI","FX",NA,0.4
"kumarasinghege_hansha_gayashan","m","SRI","HB",NA,0.4
"kumarasinghege_hansha_gayashan","m","SRI","PB",NA,0.4
"kumarasinghege_hansha_gayashan","m","SRI","PH",9.05,0.4
"kumarasinghege_hansha_gayashan","m","SRI","SR",4.15,0.4
"kumarasinghege_hansha_gayashan","m","SRI","UB",NA,NA
"kumarasinghege_hansha_gayashan","m","SRI","VT",NA,0.4
"kumarasinghege_hg_kumarasinghege","m","SRI","BB",NA,NA
"kumarasinghege_hg_kumarasinghege","m","SRI","FX",NA,0.4
"kumarasinghege_hg_kumarasinghege","m","SRI","HB",NA,0.4
"kumarasinghege_hg_kumarasinghege","m","SRI","PB",NA,0.4
"kumarasinghege_hg_kumarasinghege","m","SRI","PH",NA,0.4
"kumarasinghege_hg_kumarasinghege","m","SRI","SR",NA,0.4
"kumarasinghege_hg_kumarasinghege","m","SRI","UB",NA,NA
"kumarasinghege_hg_kumarasinghege","m","SRI","VT",10.1,0.4
"kunaver_meta","w","SLO","BB",9.5665,0.613061579288737
"kunaver_meta","w","SLO","FX",10.7165,0.306177236253775
"kunaver_meta","w","SLO","HB",NA,NA
"kunaver_meta","w","SLO","PB",NA,NA
"kunaver_meta","w","SLO","PH",NA,NA
"kunaver_meta","w","SLO","SR",NA,NA
"kunaver_meta","w","SLO","UB",9.733,0.0947523086789976
"kunaver_meta","w","SLO","VT",12.1998,0.305477822435606
"kunz_alexander","m","GER","BB",NA,NA
"kunz_alexander","m","GER","FX",13.1032,0.425207243588347
"kunz_alexander","m","GER","HB",12.3398,0.799675684262064
"kunz_alexander","m","GER","PB",13.029,0.598523739434508
"kunz_alexander","m","GER","PH",12.33325,0.492093063691547
"kunz_alexander","m","GER","SR",12.9832,0.435047928394102
"kunz_alexander","m","GER","UB",NA,NA
"kunz_alexander","m","GER","VT",13.4322857142857,0.622261926170889
"kurbanov_nariman","m","KAZ","BB",NA,NA
"kurbanov_nariman","m","KAZ","FX",NA,0.4
"kurbanov_nariman","m","KAZ","HB",NA,0.4
"kurbanov_nariman","m","KAZ","PB",NA,0.4
"kurbanov_nariman","m","KAZ","PH",14.8714166666667,0.515057888773562
"kurbanov_nariman","m","KAZ","SR",NA,0.4
"kurbanov_nariman","m","KAZ","UB",NA,NA
"kurbanov_nariman","m","KAZ","VT",NA,0.4
"kusumoto_hima","w","JPN","BB",12.633,0.0947523086789964
"kusumoto_hima","w","JPN","FX",10.8,0.4
"kusumoto_hima","w","JPN","HB",NA,NA
"kusumoto_hima","w","JPN","PB",NA,NA
"kusumoto_hima","w","JPN","PH",NA,NA
"kusumoto_hima","w","JPN","SR",NA,NA
"kusumoto_hima","w","JPN","UB",12.6,0.4
"kusumoto_hima","w","JPN","VT",6.5,9.19238815542512
"kuusikko_maisa","w","FIN","BB",12.2262,0.255403993704092
"kuusikko_maisa","w","FIN","FX",12.6662,0.327278474697008
"kuusikko_maisa","w","FIN","HB",NA,NA
"kuusikko_maisa","w","FIN","PB",NA,NA
"kuusikko_maisa","w","FIN","PH",NA,NA
"kuusikko_maisa","w","FIN","SR",NA,NA
"kuusikko_maisa","w","FIN","UB",13.0396,0.468515528024419
"kuusikko_maisa","w","FIN","VT",13.1276666666667,0.342749276682923
"kuzmickas_titas","m","LTU","BB",NA,NA
"kuzmickas_titas","m","LTU","FX",12.4,0.4
"kuzmickas_titas","m","LTU","HB",11.133,0.4
"kuzmickas_titas","m","LTU","PB",12.466,0.4
"kuzmickas_titas","m","LTU","PH",4.2,0.4
"kuzmickas_titas","m","LTU","SR",11.366,0.4
"kuzmickas_titas","m","LTU","UB",NA,NA
"kuzmickas_titas","m","LTU","VT",9.833,0.4
"kuzmickas_tomas","m","LTU","BB",NA,NA
"kuzmickas_tomas","m","LTU","FX",12.954,0.282733089680002
"kuzmickas_tomas","m","LTU","HB",12.7996666666667,0.37536364590443
"kuzmickas_tomas","m","LTU","PB",13.0398,0.720788942756477
"kuzmickas_tomas","m","LTU","PH",11.811,0.791746802961654
"kuzmickas_tomas","m","LTU","SR",12.4553333333333,0.298973800412902
"kuzmickas_tomas","m","LTU","UB",NA,NA
"kuzmickas_tomas","m","LTU","VT",13.1886666666667,0.183807870705618
"kyriakou_neofytos","m","CYP","BB",NA,NA
"kyriakou_neofytos","m","CYP","FX",13.483,0.349274486137574
"kyriakou_neofytos","m","CYP","HB",12.34125,1.16530636172067
"kyriakou_neofytos","m","CYP","PB",12.616,0.353553390593274
"kyriakou_neofytos","m","CYP","PH",11.8165,0.259508188695464
"kyriakou_neofytos","m","CYP","SR",10.566,0.4
"kyriakou_neofytos","m","CYP","UB",NA,NA
"kyriakou_neofytos","m","CYP","VT",13.857625,0.578037551301198
"kyrlidou_vasiliki","w","GRE","BB",8.033,0.4
"kyrlidou_vasiliki","w","GRE","FX",10.433,0.4
"kyrlidou_vasiliki","w","GRE","HB",NA,NA
"kyrlidou_vasiliki","w","GRE","PB",NA,NA
"kyrlidou_vasiliki","w","GRE","PH",NA,NA
"kyrlidou_vasiliki","w","GRE","SR",NA,NA
"kyrlidou_vasiliki","w","GRE","UB",NA,0.4
"kyrlidou_vasiliki","w","GRE","VT",NA,0.4
"kysselef_tjasa","w","SLO","BB",9.9165,0.0700035713374671
"kysselef_tjasa","w","SLO","FX",NA,0.4
"kysselef_tjasa","w","SLO","HB",NA,NA
"kysselef_tjasa","w","SLO","PB",NA,NA
"kysselef_tjasa","w","SLO","PH",NA,NA
"kysselef_tjasa","w","SLO","SR",NA,NA
"kysselef_tjasa","w","SLO","UB",NA,0.4
"kysselef_tjasa","w","SLO","VT",12.8665,0.376887914372429
"lai_pin","w","TPE","BB",11.4165,0.447598592491085
"lai_pin","w","TPE","FX",12.083,0.212132034355965
"lai_pin","w","TPE","HB",NA,NA
"lai_pin","w","TPE","PB",NA,NA
"lai_pin","w","TPE","PH",NA,NA
"lai_pin","w","TPE","SR",NA,NA
"lai_pin","w","TPE","UB",11.7,0.14142135623731
"lai_pin","w","TPE","VT",12.48125,0.451144747651276
"lai_pin_ju","w","TPE","BB",11.2062,0.757457061489296
"lai_pin_ju","w","TPE","FX",12.1773333333333,0.462369260800644
"lai_pin_ju","w","TPE","HB",NA,NA
"lai_pin_ju","w","TPE","PB",NA,NA
"lai_pin_ju","w","TPE","PH",NA,NA
"lai_pin_ju","w","TPE","SR",NA,NA
"lai_pin_ju","w","TPE","UB",11.383,0.319258515939669
"lai_pin_ju","w","TPE","VT",11.133,0.4
"lalonde_jenna","m","CAN","BB",NA,NA
"lalonde_jenna","m","CAN","FX",NA,0.4
"lalonde_jenna","m","CAN","HB",NA,0.4
"lalonde_jenna","m","CAN","PB",NA,0.4
"lalonde_jenna","m","CAN","PH",NA,0.4
"lalonde_jenna","m","CAN","SR",NA,0.4
"lalonde_jenna","m","CAN","UB",NA,NA
"lalonde_jenna","m","CAN","VT",13.05,0.4
"lalonde_jenna","w","CAN","BB",12,0.4
"lalonde_jenna","w","CAN","FX",12.2,0.4
"lalonde_jenna","w","CAN","HB",NA,NA
"lalonde_jenna","w","CAN","PB",NA,NA
"lalonde_jenna","w","CAN","PH",NA,NA
"lalonde_jenna","w","CAN","SR",NA,NA
"lalonde_jenna","w","CAN","UB",13.1415,0.270821897194448
"lalonde_jenna","w","CAN","VT",NA,0.4
"lamb_isabelle","w","GBR","BB",10.575,0.81317279836453
"lamb_isabelle","w","GBR","FX",11.175,0.318198051533947
"lamb_isabelle","w","GBR","HB",NA,NA
"lamb_isabelle","w","GBR","PB",NA,NA
